State,Post_Comm,StreetName,StN_PosDir,Add_Number,StN_PosTyp
NJ,MOUNT LAUREL,38,NULL,3046,NULL
NJ,MOORESTOWN,FELLSWOOD,NULL,129,DRIVE
NJ,MOORESTOWN,CLAYPOOLE,NULL,57,AVENUE
NJ,MOORESTOWN,LENOLA,NULL,21,ROAD
NJ,MOORESTOWN,LENOLA,NULL,15,ROAD
NJ,MOORESTOWN,HARTFORD,NULL,515,ROAD
NJ,MOORESTOWN,SARATOGA,NULL,606,DRIVE
NJ,MOORESTOWN,LENOLA,NULL,505,ROAD
NJ,MOUNT LAUREL,FARNWOOD,NULL,55,ROAD
NJ,MOORESTOWN,WASHINGTON,NULL,427,AVENUE
NJ,MOORESTOWN,PARRY,NULL,421,DRIVE
NJ,MOORESTOWN,WASHINGTON,NULL,325,AVENUE
NJ,MOORESTOWN,WAGON BRIDGE,NULL,53,RUN
NJ,MOORESTOWN,FELLOWSHIP,NULL,218,ROAD
NJ,MOORESTOWN,PARRY,NULL,208,DRIVE
NJ,MOORESTOWN,SOMERS,NULL,131,AVENUE
NJ,MOORESTOWN,COLONIAL,NULL,303,AVENUE
NJ,MOORESTOWN,HARPER,NULL,301,DRIVE
NJ,MOORESTOWN,MAIN,NULL,601,STREET
NJ,MOORESTOWN,HEATHER,NULL,7,LANE
NJ,MOORESTOWN,APPLE ORCHARD,NULL,3,ROAD
NJ,MOORESTOWN,DEERFIELD,NULL,9,TERRACE
NJ,MOUNT LAUREL,73,NULL,934,NULL
NJ,MOUNT HOLLY,MERRITT,NULL,437,DRIVE
NJ,MOORESTOWN,HIGH,NULL,336,STREET
NJ,MOORESTOWN,WASHINGTON,NULL,412,AVENUE
NJ,MOORESTOWN,PAUL,NULL,420,DRIVE
NJ,MOORESTOWN,PARRY,NULL,417,DRIVE
NJ,MOORESTOWN,PARRY,NULL,401,DRIVE
NJ,MOORESTOWN,WAGON BRIDGE,NULL,5,RUN
NJ,MOORESTOWN,WASHINGTON,NULL,512,AVENUE
NJ,MOORESTOWN,CRESCENT,NULL,442,AVENUE
NJ,MOORESTOWN,CRESCENT,NULL,290,AVENUE
NJ,MOORESTOWN,EDGEMOOR,NULL,422,DRIVE
NJ,MOORESTOWN,3RD,NULL,341,STREET
NJ,MOORESTOWN,3RD,NULL,332,STREET
NJ,MOUNT HOLLY,MADISON,NULL,99,AVENUE
NJ,MOUNT HOLLY,THORNTON,NULL,28,PLACE
NJ,MOUNT LAUREL,HYDRANGEA,NULL,521,DRIVE
NJ,MOUNT LAUREL,GASKILL,NULL,6,ROAD
NJ,MOUNT LAUREL,ELBO,NULL,234,LANE
NJ,MOUNT LAUREL,PEPPERGRASS,SOUTH,102,DRIVE
NJ,MOUNT LAUREL,PEPPERGRASS,SOUTH,96,DRIVE
NJ,MOUNT LAUREL,PEPPERGRASS,SOUTH,88,DRIVE
NJ,MOUNT LAUREL,APPLE,NULL,114,LANE
NJ,MOUNT LAUREL,HEATHER,NULL,102,DRIVE
NJ,MOUNT LAUREL,CHATHAM,NULL,108,ROAD
NJ,MOUNT LAUREL,COUNTRY,NULL,431,COURT
NJ,MOUNT HOLLY,BUTTONWOOD,NULL,20,STREET
NJ,MOUNT HOLLY,MILL,NULL,118,STREET
NJ,MOUNT HOLLY,MILL,NULL,120,STREET
NJ,MOUNT HOLLY,BRANCH,NULL,77,STREET
NJ,MOUNT HOLLY,SHREVE,NULL,131,STREET
NJ,MOUNT HOLLY,GARDEN,NULL,205,STREET
NJ,MOUNT HOLLY,RISDON,NULL,112,STREET
NJ,MOUNT HOLLY,SHREVE,NULL,217,STREET
NJ,MOUNT HOLLY,PINE,NULL,121,STREET
NJ,MOUNT HOLLY,HOMESTEAD,NULL,507,AVENUE
NJ,MOUNT HOLLY,WINDSOR,NULL,7,PLACE
NJ,MOORESTOWN,MCELWEE CREEK,NULL,602,ROAD
NJ,MOORESTOWN,WORTHINGTON,NULL,702,DRIVE
NJ,MOORESTOWN,SMITH,NULL,104,COURT
NJ,MOORESTOWN,SHEFFIELD,NULL,22,DRIVE
NJ,MOORESTOWN,CANTERBURY,NULL,4,COURT
NJ,MOORESTOWN,COUNTRY CLUB,NULL,216,DRIVE
NJ,MOORESTOWN,FELLOWSHIP,NULL,99,ROAD
NJ,MOORESTOWN,CHURCH,NULL,251,STREET
NJ,MOORESTOWN,PAUL,NULL,424,DRIVE
NJ,MOUNT HOLLY,MILL,NULL,148,STREET
NJ,MOUNT HOLLY,BRANCH,NULL,109,STREET
NJ,MOUNT HOLLY,WINDING,NULL,21,WAY
NJ,MOUNT HOLLY,PLYMOUTH,NULL,9,COURT
NJ,MOUNT HOLLY,WOODLANE,NULL,910,ROAD
NJ,MOUNT HOLLY,WOODLANE,NULL,950,ROAD
NJ,MOUNT HOLLY,HILTON,NULL,56,ROAD
NJ,MOORESTOWN,COUNTRY CLUB,NULL,103,DRIVE
NJ,MOORESTOWN,GLEN,NULL,1250,AVENUE
NJ,MOORESTOWN,CENTER,NULL,126,STREET
NJ,MOORESTOWN,CENTER,NULL,133,STREET
NJ,MOORESTOWN,WILSON,NULL,207,AVENUE
NJ,MOORESTOWN,COUNTRY CLUB,NULL,135,DRIVE
NJ,MOORESTOWN,COUNTRY CLUB,NULL,117,DRIVE
NJ,MOORESTOWN,2ND,NULL,514,STREET
NJ,MOORESTOWN,MURRAY,NULL,12,ROAD
NJ,MOORESTOWN,GLADWYNNE,NULL,7,TERRACE
NJ,MOORESTOWN,FELLOWSHIP,NULL,247,ROAD
NJ,MOORESTOWN,PEMBROOK,NULL,303,AVENUE
NJ,MOORESTOWN,HIGHLAND,NULL,307,AVENUE
NJ,MOORESTOWN,EDGEMOOR,NULL,412,DRIVE
NJ,MOORESTOWN,HIGHLAND,NULL,438,DRIVE
NJ,MOORESTOWN,2ND,NULL,269,STREET
NJ,MOORESTOWN,MAIN,NULL,1,STREET
NJ,MOORESTOWN,MAIN,NULL,10,STREET
NJ,MOORESTOWN,PEARL,NULL,319,STREET
NJ,MOORESTOWN,MAIN,NULL,338,STREET
NJ,MOORESTOWN,3RD,NULL,251,STREET
NJ,MOORESTOWN,OAK,NULL,315,AVENUE
NJ,MOORESTOWN,ST ANTHONYS,NULL,204,DRIVE
NJ,MOORESTOWN,ST ANTHONYS,NULL,233,DRIVE
NJ,MOORESTOWN,OAK,NULL,329,AVENUE
NJ,MOORESTOWN,SPLIT ROCK,NULL,2,PLACE
NJ,MOORESTOWN,STANWICK,NULL,720,ROAD
NJ,MOORESTOWN,STANWICK,NULL,504,ROAD
NJ,MOORESTOWN,PAUL,NULL,429,DRIVE
NJ,MOUNT HOLLY,BUDD,NULL,16,STREET
NJ,MOORESTOWN,MAIN,NULL,322,STREET
NJ,MOORESTOWN,3RD,NULL,306,STREET
NJ,MOORESTOWN,2ND,NULL,324,STREET
NJ,MOORESTOWN,OAK,NULL,144,AVENUE
NJ,MOORESTOWN,LINDEN,NULL,238,STREET
NJ,MOORESTOWN,CENTRAL,NULL,120,AVENUE
NJ,MOORESTOWN,CENTRAL,NULL,135,AVENUE
NJ,MOORESTOWN,SIGNAL LIGHT,NULL,725,ROAD
NJ,MOORESTOWN,STONEHOUSE,NULL,740,ROAD
NJ,MOORESTOWN,BROOKS,NULL,69,ROAD
NJ,MOORESTOWN,EAGLEBROOK,NULL,519,DRIVE
NJ,MOUNT LAUREL,BEECHWOOD,NULL,212,COURT
NJ,MOUNT LAUREL,SCHOOLHOUSE,NULL,107,TERRACE
NJ,MOUNT HOLLY,RISDON,NULL,109,STREET
NJ,MOUNT HOLLY,MOORE,NULL,429,DRIVE
NJ,MOUNT HOLLY,KATES TRACT,NULL,28,NULL
NJ,MOUNT LAUREL,AZALEA,NULL,38,LANE
NJ,MOUNT LAUREL,CASCADE,SOUTH,675,DRIVE
NJ,MOUNT LAUREL,IRIS,NULL,24,COURT
NJ,MOUNT LAUREL,LARKSPUR,SOUTH,940,PLACE
NJ,MORRISTOWN,ARMSTRONG,NULL,5,DRIVE
NJ,MOUNT LAUREL,LOCUST,NULL,4,COURT
NJ,MOUNT LAUREL,FALMOUTH,NULL,12,DRIVE
NJ,MOUNT LAUREL,DORCHESTER,NULL,106,ROAD
NJ,MOUNT LAUREL,VIBURNUM,NULL,35,LANE
NJ,MOUNT HOLLY,THORNTON,NULL,20,PLACE
NJ,MOUNT HOLLY,THORNTON,NULL,7,PLACE
NJ,MOUNT LAUREL,STAGHORN,NULL,8,DRIVE
NJ,MOUNT LAUREL,PEPPERGRASS,SOUTH,92,DRIVE
NJ,MOUNT LAUREL,PEPPERGRASS,NORTH,51,DRIVE
NJ,MOUNT LAUREL,CLIFFORD,NULL,32,COURT
NJ,MOUNT LAUREL,SORREL,NULL,42,RUN
NJ,MOUNT HOLLY,WESLEY,NULL,11,COURT
NJ,MOUNT HOLLY,WALTON,NULL,1,ROAD
NJ,MOUNT HOLLY,HAWTHORNE,NULL,148,DRIVE
NJ,MOUNT HOLLY,STEVENS,NULL,528,DRIVE
NJ,MOUNT LAUREL,WILLOW TURN,NULL,239,NULL
NJ,MOUNT LAUREL,KNIGHTON,NULL,3,LANE
NJ,MOUNT LAUREL,38,NULL,3050,NULL
NJ,MOUNT LAUREL,ORCHARD,NULL,633,WAY
NJ,MOUNT LAUREL,MOUNT LAUREL,NULL,356,ROAD
NJ,MOORESTOWN,3RD,NULL,115,STREET
NJ,MOORESTOWN,PARK,NULL,404,LANE
NJ,MOORESTOWN,OAK,NULL,406,AVENUE
NJ,MOORESTOWN,STANWICK,NULL,408,ROAD
NJ,MOORESTOWN,PINE,NULL,115,STREET
NJ,MOUNT HOLLY,GARDEN,NULL,49,STREET
NJ,MOUNT HOLLY,BRANCH,NULL,88,STREET
NJ,DELRAN,DEWBERRY,NULL,5,LANE
NJ,MOUNT HOLLY,KATES TRACT,NULL,18,NULL
NJ,MOUNT HOLLY,MOUNT HOLLY,NULL,38,AVENUE
NJ,MOUNT HOLLY,WOODLANE,NULL,942,ROAD
NJ,MOUNT HOLLY,WALTON,NULL,15,ROAD
NJ,MOUNT HOLLY,THORNTON,NULL,11,PLACE
NJ,MOUNT LAUREL,FLEETWOOD,NULL,164,AVENUE
NJ,MOORESTOWN,OAK,NULL,118,AVENUE
NJ,MOORESTOWN,BALDWIN HILL,NULL,4,PLACE
NJ,MOORESTOWN,OAKMONT,NULL,107,DRIVE
NJ,MOORESTOWN,RED LEAF,NULL,50,ROAD
NJ,MOORESTOWN,RED LEAF,NULL,33,ROAD
NJ,MOORESTOWN,WILSON,NULL,132,AVENUE
NJ,MOORESTOWN,CRIDER,NULL,30,AVENUE
NJ,MOORESTOWN,MAIN,NULL,569,STREET
NJ,MOORESTOWN,CENTRAL,NULL,401,AVENUE
NJ,MOORESTOWN,DEVON,NULL,601,ROAD
NJ,MOORESTOWN,GRAND,NULL,611,AVENUE
NJ,MOORESTOWN,HARDING,NULL,15,AVENUE
NJ,MOORESTOWN,COUNTRY CLUB,NULL,138,DRIVE
NJ,MOORESTOWN,AUGUSTA,NULL,107,DRIVE
NJ,MOORESTOWN,BROOKS,NULL,9,ROAD
NJ,MOORESTOWN,SYCAMORE,NULL,6,LANE
NJ,MOORESTOWN,SENTINEL,NULL,587,ROAD
NJ,MOORESTOWN,SENTINEL,NULL,597,ROAD
NJ,MOUNT LAUREL,YEARLING CHASE,NULL,11,NULL
NJ,MOORESTOWN,REVERE,NULL,38,AVENUE
NJ,MOUNT LAUREL,ELKINGTON,NULL,33,DRIVE
NJ,MOUNT LAUREL,FELLOWSHIP,NULL,501,ROAD
NJ,MOORESTOWN,NIXON,NULL,1520,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1521,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1522,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1523,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1524,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1525,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1526,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1527,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1528,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1529,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1530,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1531,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1532,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1533,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1534,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1535,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1536,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1537,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1538,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1539,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1540,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1541,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1542,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1543,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1544,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1545,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1546,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1547,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1548,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1549,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1550,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1551,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1552,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1553,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1554,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1555,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1556,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1557,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1558,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1559,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1560,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1561,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1562,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1563,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1564,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1565,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1566,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1567,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1568,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1569,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1570,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1571,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1572,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1573,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1574,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1575,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1576,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1577,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1578,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1579,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1580,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1581,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1582,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1583,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1584,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1585,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1586,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1587,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1588,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1589,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1590,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1591,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1592,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1593,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1594,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1595,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1596,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1597,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1598,DRIVE
NJ,MOORESTOWN,NIXON,NULL,1599,DRIVE
NJ,MOUNT LAUREL,BASTIAN,NULL,115,DRIVE
NJ,MOUNT LAUREL,BIRCHFIELD,NULL,11,DRIVE
NJ,MOUNT LAUREL,HANOVER,NULL,2,COURT
NJ,MOUNT LAUREL,DRAKE,NULL,6,COURT
NJ,MOUNT LAUREL,CASCADE,SOUTH,668,DRIVE
NJ,MOUNT LAUREL,RAMSEY,NULL,1,COURT
NJ,MOUNT LAUREL,TACONIA,NULL,1,COURT
NJ,MOUNT LAUREL,BASTIAN,NULL,56,DRIVE
NJ,MOUNT LAUREL,OLEANDER,NULL,33,DRIVE
NJ,MOUNT LAUREL,ELDERBERRY,NULL,424,COURT
NJ,MOUNT LAUREL,HANOVER,NULL,8,COURT
NJ,MOUNT LAUREL,BERWIN,NULL,24,WAY
NJ,MOUNT LAUREL,WHITE STONE,NULL,27,COURT
NJ,MOUNT HOLLY,WINDING,NULL,12,WAY
NJ,MOUNT HOLLY,CHERRY,NULL,321,STREET
NJ,MOUNT HOLLY,CHERRY,NULL,116,STREET
NJ,MOUNT HOLLY,HIGH,NULL,301,STREET
NJ,MOUNT LAUREL,MOUNTAINVIEW,NULL,103,ROAD
NJ,MOORESTOWN,DORAL,NULL,6,COURT
NJ,MOORESTOWN,DORAL,NULL,1,COURT
NJ,MOORESTOWN,2ND,NULL,523,STREET
NJ,MOORESTOWN,SHELDON,NULL,6,PLACE
NJ,MOORESTOWN,SENTINEL,NULL,596,ROAD
NJ,MOUNT LAUREL,ELBO,NULL,41,LANE
NJ,MOUNT LAUREL,MOUNT LAUREL,NULL,358,ROAD
NJ,MOUNT LAUREL,PEPPERGRASS,SOUTH,148,DRIVE
NJ,MOUNT LAUREL,LARKSPUR,SOUTH,913,PLACE
NJ,MOORESTOWN,OAKMONT,NULL,123,DRIVE
NJ,MOUNT LAUREL,CENTERTON,NULL,740,ROAD
NJ,MOUNT LAUREL,MOONSEED,NULL,306,PLACE
NJ,MOORESTOWN,HARTFORD,NULL,510,ROAD
NJ,MOUNT LAUREL,RAMBLEWOOD,NULL,185,PARKWAY
NJ,MOUNT LAUREL,BERWIN,NULL,17,WAY
NJ,MOUNT LAUREL,GASKILL,NULL,8,ROAD
NJ,LUMBERTON,ARK,NULL,71,ROAD
NJ,MOUNT LAUREL,MEADOW,NULL,510,COURT
NJ,MOUNT LAUREL,BITTERSWEET,NULL,9,PLACE
NJ,MOUNT LAUREL,CASCADE,NORTH,711,DRIVE
NJ,MOUNT LAUREL,CASCADE,SOUTH,678,DRIVE
NJ,MOUNT LAUREL,SHEPPARDS,NULL,14,LANE
NJ,MOUNT LAUREL,EMORY,NULL,11,LANE
NJ,MOUNT LAUREL,TACONIA,NULL,5,COURT
NJ,MOUNT LAUREL,LOCUST,NULL,8,COURT
NJ,MOUNT HOLLY,ASHURST,NULL,134,LANE
NJ,MOUNT LAUREL,PEPPERGRASS,SOUTH,94,DRIVE
NJ,MOUNT LAUREL,PLEASANT VALLEY,NULL,903,AVENUE
NJ,MOUNT LAUREL,CASCADE,NORTH,717,DRIVE
NJ,MOORESTOWN,CENTERTON,NULL,500,ROAD
NJ,MOUNT LAUREL,INDIGO,NULL,162,DRIVE
NJ,MOUNT LAUREL,BASTIAN,NULL,80,DRIVE
NJ,MOUNT LAUREL,OLEANDER,NULL,14,DRIVE
NJ,MOUNT LAUREL,ADNER,NULL,5,DRIVE
NJ,MOUNT LAUREL,TACONIA,NULL,7,COURT
NJ,MOUNT LAUREL,OLEANDER,NULL,23,DRIVE
NJ,MOUNT LAUREL,MADISON,NULL,14,COURT
NJ,MOUNT LAUREL,RAVEN,NULL,10,COURT
NJ,MOUNT LAUREL,BASTION,NULL,96,DRIVE
NJ,MOUNT HOLLY,HIGH,NULL,209,STREET
NJ,MOUNT HOLLY,RIDGEWAY,NULL,110,STREET
NJ,MOUNT HOLLY,GREEN,NULL,76,STREET
NJ,MOUNT HOLLY,GARDEN,NULL,507,STREET
NJ,MOUNT HOLLY,BROAD,NULL,33,STREET
NJ,MOUNT HOLLY,UNION,NULL,125,STREET
NJ,MOUNT HOLLY,HIGH,NULL,215,STREET
NJ,MOUNT LAUREL,FALMOUTH,NULL,23,DRIVE
NJ,MOUNT LAUREL,NEWTOWN,NULL,19,COURT
NJ,MOUNT LAUREL,POPPY,NULL,82,COURT
NJ,MOUNT LAUREL,FALMOUTH,NULL,42,DRIVE
NJ,MOUNT LAUREL,RAVEN,NULL,6,COURT
NJ,MOUNT LAUREL,EDDYSTONE,NULL,75,WAY
NJ,MOUNT LAUREL,PARDEE,NULL,12,COURT
NJ,MOUNT LAUREL,FALMOUTH,NULL,4,DRIVE
NJ,MOUNT LAUREL,PANORAMA,NULL,6,COURT
NJ,MOUNT LAUREL,EDDYSTONE,NULL,83,WAY
NJ,MOUNT LAUREL,PEPPERGRASS,NORTH,56,DRIVE
NJ,MOUNT LAUREL,EDDYSTONE,NULL,42,WAY
NJ,MOUNT LAUREL,VIBURNUM,NULL,36,LANE
NJ,MOORESTOWN,MAIN,NULL,404,STREET
NJ,MOORESTOWN,SALEM,NULL,404,CROSSING
NJ,MOORESTOWN,SALEM,NULL,406,CROSSING
NJ,MOORESTOWN,WINTHROP,NULL,20,AVENUE
NJ,MOUNT LAUREL,OREGON,NULL,43,AVENUE
NJ,MOUNT LAUREL,GLENBROOK,NULL,113,DRIVE
NJ,MOUNT LAUREL,APPLE,NULL,108,LANE
NJ,MOUNT HOLLY,MILL,NULL,33,STREET
NJ,MOUNT HOLLY,MILL,NULL,338,STREET
NJ,MOUNT HOLLY,WOLLNER,NULL,100,DRIVE
NJ,MOUNT HOLLY,HOMESTEAD,NULL,502,AVENUE
NJ,MOUNT LAUREL,CHICKORY,NULL,703,DRIVE
NJ,MOUNT LAUREL,LOCUST,NULL,11,COURT
NJ,MOUNT LAUREL,NORWOOD,NULL,563,ROAD
NJ,MOUNT HOLLY,PARC RIDGE,NULL,18,DRIVE
NJ,MOUNT HOLLY,CHURCH,NULL,25,STREET
NJ,MOUNT HOLLY,BROAD,NULL,300,STREET
NJ,MOUNT HOLLY,RISDON,NULL,141,STREET
NJ,MOUNT HOLLY,RISDON,NULL,135,STREET
NJ,MOUNT HOLLY,MOUNT HOLLY,NULL,36,AVENUE
NJ,MOUNT HOLLY,KATES TRACT,NULL,8,NULL
NJ,MOUNT HOLLY,KATES TRACT,NULL,10,NULL
NJ,MOUNT HOLLY,CHERRY,NULL,315,STREET
NJ,MOUNT HOLLY,FRONT,NULL,213,STREET
NJ,MOUNT HOLLY,WOODLANE,NULL,906,ROAD
NJ,MOUNT HOLLY,ASHURST,NULL,145,LANE
NJ,MOUNT HOLLY,WOODLANE,NULL,962,ROAD
NJ,MOUNT HOLLY,ASHURST,NULL,118,LANE
NJ,MOUNT HOLLY,GARDEN,NULL,112,STREET
NJ,MOUNT HOLLY,HIGH,NULL,25,STREET
NJ,MOUNT HOLLY,FRONT,NULL,201,STREET
NJ,MOUNT HOLLY,HICKORY,NULL,143,STREET
NJ,CINNAMINSON,ARMSTRONG,NULL,15,DRIVE
NJ,MOORESTOWN,HARPER,NULL,302,DRIVE
NJ,MOUNT HOLLY,STEVENS,NULL,518,DRIVE
NJ,MOUNT HOLLY,RIDGEWAY,NULL,310,STREET
NJ,MOUNT LAUREL,PEPPERGRASS,SOUTH,90,DRIVE
NJ,MOUNT LAUREL,SORREL,NULL,2,RUN
NJ,MOUNT LAUREL,FORREST,NULL,18,COURT
NJ,MOUNT LAUREL,MOUNT LAUREL,NULL,500,ROAD
NJ,MOUNT LAUREL,FORREST,NULL,10,COURT
NJ,MOUNT HOLLY,RIDGEWAY,NULL,302,STREET
NJ,MOUNT LAUREL,LARKSPUR,SOUTH,931,PLACE
NJ,MOUNT LAUREL,CASCADE,SOUTH,667,DRIVE
NJ,MOUNT LAUREL,GASKILL,NULL,2,ROAD
NJ,MOUNT HOLLY,STEVENS,NULL,523,DRIVE
NJ,MOUNT HOLLY,MT VIEW,NULL,404,AVENUE
NJ,MOUNT LAUREL,CASCADE,NORTH,715,DRIVE
NJ,MOUNT LAUREL,BUTTONBUSH,NULL,6,COURT
NJ,MOUNT LAUREL,ELBO,NULL,170,LANE
NJ,MOUNT LAUREL,BRENTWOOD,NULL,533,DRIVE
NJ,MOUNT LAUREL,ST ANDREWS,NULL,102,DRIVE
NJ,MOUNT LAUREL,HUNTERS,NULL,717,LANE
NJ,MOUNT LAUREL,RAMBLEWOOD,NULL,123,PARKWAY
NJ,MOUNT LAUREL,73,NULL,1201,NULL
NJ,MOUNT LAUREL,RAMBLEWOOD,NULL,116,PARKWAY
NJ,MOUNT LAUREL,LEEDS,NULL,105,ROAD
NJ,MOUNT LAUREL,BELAIRE,NULL,227,TERRACE
NJ,MOUNT LAUREL,CENTRAL,NULL,103,AVENUE
NJ,MOUNT LAUREL,SNOWBALL,NULL,12,COURT
NJ,MOUNT LAUREL,FAIRFAX,NULL,28,DRIVE
NJ,MOUNT LAUREL,OLEANDER,NULL,29,DRIVE
NJ,MOUNT LAUREL,BRENTWOOD,NULL,108,DRIVE
NJ,MOUNT LAUREL,BRENTWOOD,NULL,520,DRIVE
NJ,MOUNT LAUREL,BELAIRE,NULL,235,DRIVE
NJ,MOUNT LAUREL,QUINCE,NULL,27,COURT
NJ,MOUNT LAUREL,BRENTWOOD,NULL,540,DRIVE
NJ,MOUNT LAUREL,BELAIRE,NULL,215,TERRACE
NJ,MOUNT LAUREL,BRENTWOOD,NULL,513,DRIVE
NJ,MOUNT HOLLY,RIDGEWAY,NULL,360,STREET
NJ,MOORESTOWN,NEW ALBANY,NULL,821,ROAD
NJ,MOUNT LAUREL,RANCOCAS,NULL,108,BOULEVARD
NJ,MOUNT LAUREL,STAGHORN,NULL,6,DRIVE
NJ,MOUNT LAUREL,RAMSEY,NULL,4,COURT
NJ,MOUNT LAUREL,PEPPERGRASS,NORTH,18,DRIVE
NJ,MOUNT LAUREL,CASCADE,NORTH,731,DRIVE
NJ,MOUNT LAUREL,PEPPERGRASS,NORTH,36,DRIVE
NJ,MOUNT LAUREL,ATSION,NULL,3,COURT
NJ,MOORESTOWN,REVERE,NULL,40,AVENUE
NJ,MOUNT LAUREL,CAMELIA,NULL,2,LANE
NJ,MOUNT LAUREL,CAMELIA,NULL,1,LANE
NJ,MOUNT LAUREL,ASTER,NULL,402,PLACE
NJ,MOORESTOWN,HARPER,NULL,304,DRIVE
NJ,MOUNT LAUREL,EWING,NULL,13,COURT
NJ,MOUNT LAUREL,WARNER,NULL,16,COURT
NJ,MOUNT LAUREL,WHITE STONE,NULL,14,COURT
NJ,MOUNT LAUREL,FALMOUTH,NULL,3,DRIVE
NJ,MOUNT LAUREL,FALMOUTH,NULL,59,DRIVE
NJ,MOUNT LAUREL,OLEANDER,NULL,33,DRIVE
NJ,MOUNT LAUREL,FALMOUTH,NULL,29,DRIVE
NJ,MOUNT LAUREL,WHITE STONE,NULL,6,COURT
NJ,MOUNT LAUREL,FALMOUTH,NULL,25,DRIVE
NJ,MOUNT LAUREL,RAMBLEWOOD,NULL,118,PARKWAY
NJ,MOUNT LAUREL,ST ANDREWS,NULL,106,DRIVE
NJ,MOUNT LAUREL,HAMILTON,NULL,8,COURT
NJ,MOUNT LAUREL,TACONIA,NULL,2,COURT
